overture_id	name	category	literal_head (ef6c9b9)	venue_rule
0c22b6db-4ee7-4fa1-8c60-d55f749282a5	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
bc62ad82-9ef6-4ee8-9546-2c4fc5a0c48a	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
8dacd74d-717a-4b27-ac17-1f0812c07087	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
b7beb6ef-9d6d-4aaa-bfb2-2027d345fd4b	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
592f8a2e-eb70-488e-b832-5052c1e19f92	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
15ccba29-01d5-479d-a74c-495f1f7b9dfe	Lojas Mr. Blue	clothing_store	promoted:store/clothing (category: clothing_store)	promoted:store/clothing (brand: store/clothing)
5b57e0fd-bc2d-4d10-a2b0-1e9625de1a28	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
3c95e09f-c561-46bc-9cdf-582ac61af5b0	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
2fc176f8-1db7-4a78-908a-fb5c20039359	Lolly&Pop Mayoral	childrens_clothing_store	promoted:store/childrens_clothing (category: childrens_clothing_store)	promoted:store/clothing (brand: store/clothing)
f850ea5b-8868-4cb2-a983-90949c3aba0d	M Acessórios Parfois	fashion_accessories_store	promoted:store/fashion_accessories (category: fashion_accessories_store)	promoted:store/jewelry (brand: store/jewelry)
2ae60a5c-8554-4bbe-aeab-3492b7f1ff3b	Multitech - Chip7 Gondomar	computer_store	promoted:store/electronics (category: computer_store)	promoted:store/electronics (brand: store/electronics)
c8761ae1-5d79-48b9-aeca-08172d8aec28	Opticalia Farmacia Silveira	shopping	promoted:store/pharmacy/eyewear_and_optician (brand: store/eyewear_and_optician)	promoted:pharmacy (name: pharmacy)
fd7cbee5-03eb-4de6-a326-18b663b1db67	OPTICALIA FARMACIA SILVEIRA MEM MARTINS em Mem Mar	shopping	promoted:store/pharmacy/eyewear_and_optician (brand: store/eyewear_and_optician)	promoted:pharmacy (name: pharmacy)
190b4b02-c54f-4937-ad9b-1e98875cffee	Opticas GrandOptical NorteShopping Porto	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
6b27d501-8521-45a9-89a5-3ba386426dcc	Opticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
d1dc72ab-5e97-4f7b-9122-054387a4605d	Opticas MultiOpticas Arruda dos Vinhos	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
ddd7da48-57b7-4b29-82e5-2fe45cdf9861	Opticas MultiOpticas Caldas das Taipas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
368f469d-a986-477f-8e3b-782531f7791c	Opticas MultiOpticas Felgueiras Margaride	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
99da6b2f-ef92-4539-888f-4a28e0d88ef0	Opticas MultiOpticas Figueira da Foz	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
dbfa3f79-27b3-455d-bd64-541c61d819b8	Opticas MultiOpticas Marco Shopping Tuias	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
fd57040e-1925-4386-b796-b685b8bd9be2	Opticas MultiOpticas Setubal	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
404fa32a-5574-4d18-8db0-ad776938131a	Opticas MultiOpticas Sintra Retail Park Rio de Mouro	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
5a7f2059-0570-475c-834e-9dd511685cca	Opticas MultiOpticas Sobral de Monte Agraco	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
3f5a6a7d-1b28-4a99-b867-013d6eead07a	Opticoura by Optivisão	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
cce1f001-5305-4c68-b4c4-129502f2119a	Original Levi`s Store, NorteShopping	clothing_store	promoted:store/clothing (category: clothing_store)	promoted:store/clothing (brand: store/clothing)
86957e64-dd82-4e89-863f-0746db7b774d	Outlet Calzedonia - Intimissimi - Tezenis Lisboa	childrens_clothing_store	promoted:store/childrens_clothing (category: childrens_clothing_store)	promoted:store/clothing (brand: store/clothing)
aff6dfe6-6a80-497d-9e0c-de621a5537ab	Outlet Calzedonia - Intimissimi Algarve	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
bb1ea148-9da6-4908-8a22-d4c66f406bd4	Outlet Calzedonia - Intimissimi Odivelas	womens_clothing_store	promoted:store/womens_clothing (category: womens_clothing_store)	promoted:store/clothing (brand: store/clothing)
30e007a8-32af-40ac-8c12-2d549e6f83d4	Outlet Calzedonia - Intimissimi Vila Do Conde Modivas	childrens_clothing_store	promoted:store/childrens_clothing (category: childrens_clothing_store)	promoted:store/clothing (brand: store/clothing)
b062c791-7e40-4d80-b84b-b33edf926ba1	Outlet Mayoral	fashion	promoted:store/fashion (category: fashion)	promoted:store/clothing (brand: store/clothing)
00380697-b50e-45fd-9fbd-06beee9bc33e	Paleta de Charme - Triumph	womens_clothing_store	promoted:store/womens_clothing (category: womens_clothing_store)	promoted:store/clothing (brand: store/clothing)
5df09b02-63b5-4798-be7d-ef3e86871633	Perfumaria Douglas	cosmetic_and_beauty_supplies	promoted:store/beauty (category: cosmetic_and_beauty_supplies)	promoted:store/beauty (brand: store/beauty)
0cd857d4-a284-421e-befc-90167ea8ec68	Perfumaria Douglas, Oeiras Parque	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
4d5b3640-2b6a-45d1-b363-615086949ddc	Perfumaria Equivalenza	cosmetic_and_beauty_supplies	promoted:store/beauty (category: cosmetic_and_beauty_supplies)	promoted:store/beauty (brand: store/beauty)
8c058ad3-0897-42a2-99eb-1bc3c1dcdf30	Perfumaria Equivalenza	hair_supply_stores	promoted:store/beauty (category: hair_supply_stores)	promoted:store/beauty (brand: store/beauty)
0e72bf49-bd76-40d1-ab77-feaaabb7e4ab	Perfumaria Equivalenza	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
a4457387-073d-43b8-a79e-66992ff286f7	Perfumaria Equivalenza, Cabeceiras de Basto	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
18069973-e6b8-41e0-b193-ad7d014a12d6	Perfumaria Equivalenza, Centro Colombo	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
b30c2ede-43ea-40a1-8051-b1626514b1a9	Perfumaria Equivalenza, Forum Sintra	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
fb7500ff-823b-44b6-a41f-75bb2ea061cf	Perfumaria Equivalenza, Intermarché Cartaxo	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
45cd1104-d750-47e8-91cc-f34b14eae433	Perfumaria Equivalenza, Maiashopping	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
50a86f63-7321-4b94-ac3e-2ea415fb8bce	Perfumaria Equivalenza, Vale de Cambra	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
ece0a500-24fe-4595-9a66-a23a659d14d9	Perfumaria Equivalenza, Valongo	perfume_store	promoted:store/beauty (category: perfume_store)	promoted:store/beauty (brand: store/beauty)
f5471fa9-7eab-4fd7-a862-19d15cd2cd48	RP2 - Vodafone	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
9edb32ed-675e-4899-b82a-a5bfcfd5d229	Sapataria Seaside	shoe_store	promoted:store/shoes (category: shoe_store)	promoted:store/shoes (brand: store/shoes)
6273edd9-8a4b-4d6b-8b7a-6e9ce6da2859	Smile Mobile - Loja MEO | NOS | VODAFONE | NOWO	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/electronics+phone (brand: store/electronics+phone)
ba0dae00-ff75-458a-b309-ab7b1be71036	Sotinco Loja Verde	building_supply_store	promoted:store/hardware (category: building_supply_store)	promoted:store/club_store (brand: store/club_store)
28219bec-3c29-4388-b219-84a61e001308	SWTL - Chip7 Coimbra Santa Clara	computer_store	promoted:store/electronics (category: computer_store)	promoted:store/electronics (brand: store/electronics)
24107357-b1f4-4af4-ae92-bfcdfbe71e51	T'aki T'arranjado	fashion_accessories_store	promoted:store/fashion_accessories (category: fashion_accessories_store)	promoted:store/hardware (brand: store/hardware)
b2e8930f-7a1a-4464-abe9-a1226725b3fb	Temperatura - Ana Sousa Braga 	womens_clothing_store	promoted:store/womens_clothing (category: womens_clothing_store)	promoted:store/clothing (brand: store/clothing)
e2780929-4bef-484a-bf74-40679ef2cb04	Temperatura - Ana Sousa Vila Real	womens_clothing_store	promoted:store/womens_clothing (category: womens_clothing_store)	promoted:store/clothing (brand: store/clothing)
2eef82af-41a5-4752-a093-6ef4507045e0	The Phone House	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
a81ab0d0-b64e-4883-b03c-4dbfe40ffdf8	The Phone House	shopping	pending:	promoted:store/phone (brand: store/phone)
9da91de2-a3d2-4294-8e87-75d2884e6e0d	The Phone House	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
abe0da71-f2e9-43cd-90d0-7f488c2fa928	Toys R Us & Prénatal	hobby_shop	promoted:store/toys (brand: store/toys)	promoted:store/clothing+toys (brand: store/clothing+toys)
0ab03bb8-3b58-4157-a647-588cadf94d6c	Toys R Us & Prénatal	toy_store	promoted:store/toys (brand: store/toys)	promoted:store/clothing+toys (brand: store/clothing+toys)
8b680db8-3b4d-472e-9905-b6e8975f5fd5	Toys"R"Us & Prénatal	hobby_shop	promoted:store/toys (brand: store/toys)	promoted:store/clothing+toys (brand: store/clothing+toys)
d0653147-96d2-41ef-9e4d-f373d9d91489	Toys"R"Us & Prénatal	toy_store	promoted:store/toys (brand: store/toys)	promoted:store/clothing+toys (brand: store/clothing+toys)
86cdb558-577d-41ba-ae2a-e777387a4373	Toys"R"Us & Prénatal	toy_store	promoted:store/toys (brand: store/toys)	promoted:store/clothing+toys (brand: store/clothing+toys)
99eedc1d-a1c0-449d-8b4d-4e87a3791f42	Toys"R"Us & Prénatal	hobby_shop	promoted:store/toys (brand: store/toys)	promoted:store/clothing+toys (brand: store/clothing+toys)
396ea4e9-5ca9-4b4f-84b4-8284d2ec6a10	ToysRUs & Prénatal	toy_store	promoted:store/toys (category: toy_store)	promoted:store/clothing (brand: store/clothing)
e100b251-60da-4238-a2ce-612c4e769e3c	Versus-Tiffosi	womens_clothing_store	promoted:store/womens_clothing (category: womens_clothing_store)	promoted:store/clothing (brand: store/clothing)
68ac0f8a-9897-402b-91eb-28771d0866b6	Óptica35 Batalha / Optivisão	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
b2d4a74f-4677-4a63-87cd-02f143cfc95c	Óptica35 Várzeas Leiria - Optivisão		pending:	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
c4e37aaa-df43-4d75-a639-afcce655e084	Ópticas GrandOptical Almada Forum Almada	photography_store_and_services	promoted:store/photography_store_and_services (category: photography_store_and_services)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
59df93d0-3fd3-496c-a252-a48de21db257	Ópticas GrandOptical El Corte Inglés Lisboa	photography_store_and_services	promoted:store/photography_store_and_services (category: photography_store_and_services)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
d1d8de67-b6ed-4f0d-9bd3-efecbf505c28	Ópticas GrandOptical MAR Shopping Matosinhos	photography_store_and_services	promoted:store/photography_store_and_services (category: photography_store_and_services)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
5cfc4358-3a26-4b92-acfc-f2471c2c8426	Ópticas GrandOptical Oeiras Parque	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
091d5095-c66f-43c8-a027-88eb14fb6fd7	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
c8d4b2b2-782f-437f-8512-da49497eded2	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
09a836c8-9441-4fca-8095-ee65e648b73f	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
26ea4575-dcad-415a-88dc-1bbb611d611f	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
e9df027b-acc0-499f-809b-610585629fc5	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
1f11c6e5-757f-4661-870d-2072d007899d	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
456f16b5-b730-4417-ac48-7b5609a12e30	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
0e3cd542-bbd1-4981-9e2c-e53073a8fe78	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
7dfac4d4-522a-4472-8a2e-893bbb9e61fb	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
b092967e-56cc-40a8-9ee5-3f0826cec884	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
a0bc16f8-048a-4dfb-be27-5cf983674372	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
53b2018e-0337-4370-874a-c14d4287bee0	Ópticas MultiOpticas	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
425453af-628b-4cd4-a3d5-15f7563b5ed9	Ópticas MultiOpticas Alameda Shop Spot Porto	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
4b92c5a1-c0ec-4e4d-a41d-f360dfdf1096	Ópticas MultiOpticas Alcobaça	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
c622646f-37bc-4090-8767-71444daf9fdd	Ópticas MultiOpticas Alegro Setúbal	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
549478fd-d489-4bb2-935b-55073f913939	Ópticas MultiOpticas Algés	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
cdd785c0-25fd-4fee-ba42-1608942b5546	Ópticas MultiOpticas Alverca	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
e6768d05-632f-45cf-abbe-343a5a9c58da	Ópticas MultiOpticas Amarante	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
9dd35224-8c31-465b-93e0-accd81d538ac	Ópticas MultiOpticas Aqua Portimão	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
b3e3f9ee-5b88-4230-a6aa-39084d79e13d	Ópticas MultiOpticas Arouca	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
2dcd9c62-90c6-4207-a991-fec4b721ff48	Ópticas MultiOpticas Barcelos	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
a453dac9-ec22-4b41-bef7-dcfdcad816bc	Ópticas MultiOpticas Beja	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
d87004c0-ed37-437f-8a57-92e6a9809820	Ópticas MultiOpticas Boavista	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
679b9331-3138-40c8-a2bd-bbd2f0fcaefd	Ópticas MultiOpticas Bombarral	sunglasses_store	promoted:store/sunglasses (category: sunglasses_store)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
32c459d3-0a19-4c6a-8ff7-945582f83359	Ópticas MultiOpticas Braga	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
24b2a202-4e99-403f-b014-92f76e23ad9e	Ópticas MultiOpticas Braga Parque	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
2cba6e37-69d5-4de1-a91d-234860ff235b	Ópticas MultiOpticas Bragança	sunglasses_store	promoted:store/sunglasses (category: sunglasses_store)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
22fe76f1-e71c-4485-8197-1f8bb10c66e6	Ópticas MultiOpticas Caminha	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
0e0fffa4-59b7-4d96-a9b9-add1fe82fb14	Ópticas MultiOpticas Cantanhede	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
6f9b4bfb-d3f6-4cf7-8183-bdc8db1cfaf1	Ópticas MultiOpticas Cascais	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
379abc3f-ada8-4998-ab4d-e00b57a5b84a	Ópticas MultiOpticas Celorico de Basto		pending:	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
b55f9e0f-986a-4b47-817b-1aa03fac0019	Ópticas MultiOpticas Chaves	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
6c07269d-203e-4973-af92-01c640c89ebe	Ópticas MultiOpticas Coimbra	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
f28f3bc7-4e31-4316-8202-e9cde552441d	Ópticas MultiOpticas Continente Portimão	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
015dec7f-8103-4c53-a775-1e1a9727f584	Ópticas MultiOpticas Entroncamento	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
fabce112-c770-4d9a-bf08-444c5026cf14	Ópticas MultiOpticas Ericeira	hobby_shop	promoted:store/hobby (category: hobby_shop)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
12310cdd-7f5b-4a00-8e4f-0facbff70c40	Ópticas MultiOpticas Esmoriz Ovar	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
802f8ff6-0cf6-4852-b08d-58e3cfebbea4	Ópticas MultiOpticas Espinho	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
d757a869-d3dd-41e3-a5a8-03b2f1207573	Ópticas MultiOpticas Esposende	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
31e0ea01-2309-4e6f-aac3-09f01215f8e1	Ópticas MultiOpticas Estarreja	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
f121b83e-3ba6-4216-9c17-c2763f962329	Ópticas MultiOpticas Famalicão	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
9e129b7d-0f6b-47a8-a873-80daab04a879	Ópticas MultiOpticas Ferrara Plaza	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
4ea348e8-ca94-4de1-8fac-6aa6242f3118	Ópticas MultiOpticas Forum Viseu	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
428206b4-c799-4186-acf3-02a688ba83a9	Ópticas MultiOpticas Funchal	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
0f6fa931-dd4a-4eab-ace0-a8c8dec494c8	Ópticas MultiOpticas Fundão	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
b5e0a3b8-012c-47ef-9647-7e58f4b5fc4e	Ópticas MultiOpticas Fátima	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
da050805-3fb4-409a-986b-5699373b624c	Ópticas MultiOpticas Gondomar	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
50f72359-b524-4ff7-a703-922bc91cc628	Ópticas MultiOpticas Grândola	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
e61c4afa-ea82-4ad7-bd31-b09cfe59f809	Ópticas MultiOpticas Guarda	sunglasses_store	promoted:store/sunglasses (category: sunglasses_store)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
548d9578-9429-4037-9ac3-467c91615a73	Ópticas MultiOpticas Guimarães	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
eaabb74a-0422-4b51-a3ea-096bdf8c1b3e	Ópticas MultiOpticas La Vie Caldas da Rainha	sunglasses_store	promoted:store/sunglasses (category: sunglasses_store)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
9dbd6baf-ce8b-4926-9fae-82b550beec2f	Ópticas MultiOpticas La Vie Guarda	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
da0a3d5f-6d05-4836-93df-ee7f837e24dd	Ópticas MultiOpticas Lamego	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
8ce3b003-f576-4217-90a6-34703bd91c83	Ópticas MultiOpticas Leiria	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
03d221ea-590f-48bb-aba6-3f34186dfd92	Ópticas MultiOpticas Lixa	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
832880df-e392-4b8f-a437-c6de6f66a383	Ópticas MultiOpticas Loulé	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
06da6d82-e4fe-4cd4-88c8-5beaa9e9eacb	Ópticas MultiOpticas Loures	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
a4998ed4-a483-4294-95ce-448233fb021a	Ópticas MultiOpticas Lourinhã	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
3d8e5c14-9b50-4e5d-b27d-ca0035c692fa	Ópticas MultiOpticas Maia	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
35c40a28-c4fc-49f8-a21c-352a316fb78d	Ópticas MultiOpticas Malveira	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
fb591de5-f2f2-4441-881a-f775aacf28e9	Ópticas MultiOpticas Mangualde	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
c11d9b2e-e064-4631-bfb1-1180e6e3fa99	Ópticas MultiOpticas Marquês Porto	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
2f2b335e-c0d3-464b-af50-0b47c0ed582c	Ópticas MultiOpticas Melgaço	eyewear_and_optician	promoted:store/eyewear_and_optician (category: eyewear_and_optician)	promoted:store/eyewear_and_optician (brand: store/eyewear_and_optician)
